FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Vicente,Guaita,GLK,CRY,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,Fulham,Liverpool,Watford,Southampton,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johann Berg,Gudmundsson,MID,BUR,6000000,0,117,3.0789473684210495,5.131578947368421e-07,1.95e-05,0,0,2,33,0,0,0,2,0,0,0,0,0,117,0,0,0,0,7,0,10,0,9,2.4,0,0,0,0,0,2831,0,0,0,467,Southampton,Watford,Fulham,Man Utd,Wolverhampton,2.8,3.6,3.8,2.5,3.8,3.2,3.8,3.4,1.5,2.6,2.8,2.9,3.0,2.7,2.3,2.9,1.9,2.4,3.1,3.4,2.8,4.4,3.0,1.9,3.4,2.3,2.4,2.4,3.3,1.8,3.6,4.4,2.6,4.4,2.1,1.9,2.5,3.0,219.2
Matteo,Guendouzi,MID,ARS,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,Man City,Chelsea,West Ham,Cardiff City,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Idrissa,Gueye,MID,EVE,5000000,0,87,2.28947368421053,4.57894736842105e-07,1.74e-05,0,0,6,45,0,0,0,2,0,0,0,0,0,87,0,0,0,0,7,0,9,0,2,0.6,0,0,0,0,0,2749,0,0,1,552,Wolverhampton,Southampton,Bournemouth,Huddersfield,West Ham,2.8,2.2,1.6,2.2,2.2,1.5,3.2,1.9,2.1,1.2,1.9,1.3,3.2,1.1,1.9,2.3,1.1,1.5,1.6,1.4,2.3,2.1,1.8,1.7,3.2,1.9,1.1,2.8,1.4,1.5,1.6,1.8,1.9,2.8,1.5,1.7,2.1,1.1,104.6
Ilkay,Gundogan,MID,MCI,5500000,0,82,5.9315758866863104e-27,1.0784683430338798e-33,1.49090909090909e-05,0,0,3,15,0,0,0,4,0,0,0,0,0,82,0,0,0,0,9,0,6,0,2,1.6,0,0,0,0,0,1504,0,0,0,376,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.3
Angus,Gunn,GLK,SOU,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,Burnley,Everton,Leicester,Crystal Palace,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aron,Gunnarsson,MID,CAR,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Huddersfield,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florent,Hadergjonaj,DEF,HUD,4500000,0,51,1.3421052631578898,2.98245614035088e-07,1.1333333333333302e-05,0,0,3,28,0,0,0,0,0,0,0,0,0,51,0,0,0,0,5,0,4,0,1,0.1,0,0,0,0,0,1670,0,0,0,274,Chelsea,Man City,Cardiff City,Everton,Crystal Palace,1.0,0.7,1.9,0.7,0.9,0.7,0.9,0.7,0.9,0.9,1.9,0.8,1.7,1.1,0.7,0.7,0.8,1.0,0.7,1.7,0.9,1.7,0.8,0.9,0.8,0.8,0.7,1.9,0.9,0.8,0.7,0.7,0.8,0.7,1.1,0.7,0.9,0.8,78.8
Greg,Halford,DEF,CAR,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Huddersfield,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hamer,GLK,HUD,4000000,0,9,6.510266217094741e-28,1.6275665542736801e-34,2.25e-06,0,0,0,7,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,2.2,0,0,0,0,0,274,0,0,0,54,Chelsea,Man City,Cardiff City,Everton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
Isaac,Hayden,MID,NEW,4500000,0,41,2.9657879433431602e-27,6.5906398740959e-34,9.11111111111111e-06,0,0,7,25,0,0,0,1,0,0,0,0,0,41,0,0,0,0,0,0,3,0,0,0.2,0,0,0,0,0,1365,0,0,0,171,Tottenham,Cardiff City,Chelsea,Man City,Arsenal,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2
Eden,Hazard,MID,CHE,10500000,0,173,4.55263157894737,4.33583959899749e-07,1.64761904761905e-05,0,0,2,27,0,0,0,12,0,0,0,0,0,173,0,0,0,0,24,0,12,0,6,10.3,0,0,0,0,0,2417,0,0,0,699,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,5.0,5.3,4.4,5.7,6.5,5.1,4.3,5.0,4.6,4.7,5.7,5.4,3.6,6.5,5.7,3.5,4.3,6.1,5.3,4.8,5.9,5.3,4.4,4.8,5.8,2.7,5.2,4.5,5.7,6.5,4.5,5.7,5.9,3.4,5.6,3.7,6.1,5.2,317.3
Tom,Heaton,GLK,BUR,5000000,0,8,2.89345165204211e-27,5.78690330408421e-34,1.6e-06,0,0,0,4,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,305,0,0,0,48,Southampton,Watford,Fulham,Man Utd,Wolverhampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
Tomer,Hemed,FWD,BHA,5000000,0,43,1.13157894736842,2.26315789473684e-07,8.599999999999999e-06,0,0,0,8,0,0,0,2,0,0,0,0,0,43,0,0,0,0,5,0,3,0,2,0.3,0,0,0,0,0,842,0,0,0,110,Watford,Man Utd,Liverpool,Fulham,Southampton,0.6,0.6,0.6,1.6,0.6,0.6,0.6,0.7,0.6,1.6,0.6,1.4,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,1.4,0.7,0.6,0.6,0.6,0.7,0.6,1.6,0.7,0.6,0.8,1.4,0.7,0.6,0.6,44.2
Jordan,Henderson,MID,LIV,5500000,0,75,5.4252218475789496e-27,9.864039722870809e-34,1.3636363636363601e-05,0,0,1,21,0,0,0,1,0,0,0,0,0,75,0,0,0,0,3,0,14,0,1,1.2,0,0,0,0,0,2169,0,0,0,382,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.8
Jeff,Hendrick,MID,BUR,5500000,0,85,2.23684210526316,4.06698564593301e-07,1.54545454545455e-05,0,0,1,28,0,0,0,2,0,0,0,0,0,85,0,0,0,0,1,0,9,0,2,0.2,0,0,0,0,0,2326,0,0,0,307,Southampton,Watford,Fulham,Man Utd,Wolverhampton,1.7,2.2,2.8,1.5,2.8,2.0,2.8,2.1,1.1,1.6,1.7,1.8,1.8,1.6,1.4,1.8,1.1,1.4,1.9,2.2,1.7,3.2,1.8,1.1,2.1,1.4,1.4,1.4,2.0,1.1,2.2,3.2,1.6,3.2,1.2,1.1,1.5,1.8,100.9
Wayne,Hennessey,GLK,CRY,4500000,0,99,2.6052631578947403,5.789473684210529e-07,2.2e-05,0,0,1,41,0,91,0,0,0,0,0,0,0,99,0,0,0,0,11,0,7,0,0,1.3,0,0,0,0,0,2430,0,0,0,506,Fulham,Liverpool,Watford,Southampton,Huddersfield,3.2,2.5,2.5,2.8,1.9,2.4,1.8,3.7,2.1,2.3,2.3,2.6,2.0,2.5,2.5,1.9,2.3,1.8,3.7,2.9,3.2,3.0,2.0,2.3,3.7,2.4,1.8,2.5,2.0,3.0,2.1,2.4,1.9,2.3,1.8,2.6,3.2,2.3,61.4
Ander,Herrera,MID,MUN,5000000,0,44,3.1827968172463098e-27,6.36559363449263e-34,8.8e-06,0,0,5,14,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,5,0,2,0.5,0,0,0,0,0,1257,0,0,0,229,Leicester,Brighton,Tottenham,Burnley,Watford,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.7
Wesley,Hoedt,DEF,SOU,4500000,0,74,1.9473684210526299,4.3274853801169604e-07,1.64444444444444e-05,0,0,7,42,0,0,0,0,0,0,0,0,0,74,0,0,0,0,11,0,5,0,2,0.3,0,0,0,0,0,2520,0,0,0,532,Burnley,Everton,Leicester,Crystal Palace,Brighton,1.6,1.3,1.4,1.4,2.0,1.2,2.4,1.9,1.1,1.5,1.1,2.0,2.4,1.6,1.3,2.4,1.5,1.2,1.5,1.5,1.5,1.1,1.7,1.7,1.2,2.8,1.1,2.8,1.2,1.7,1.6,1.6,1.6,2.8,1.2,1.4,1.2,1.5,93.8
Jonathan,Hogg,MID,HUD,4500000,0,53,1.39473684210526,3.09941520467836e-07,1.1777777777777802e-05,0,0,8,40,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,7,0,0,0.3,0,0,0,0,0,2396,0,0,1,400,Chelsea,Man City,Cardiff City,Everton,Crystal Palace,0.7,0.7,2.0,0.7,1.0,0.8,0.7,0.7,0.7,0.8,2.0,1.0,1.7,0.8,0.7,0.7,0.8,1.0,0.7,1.7,0.9,1.7,0.7,0.9,0.7,0.8,0.7,2.0,0.7,0.9,0.8,0.7,1.1,0.7,1.1,0.7,0.7,0.8,71.2
David Junior,Hoilett,MID,CAR,5500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Huddersfield,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emile,H?jbjerg,MID,SOU,4500000,0,39,2.82111536074105e-27,6.26914524609123e-34,8.66666666666667e-06,0,0,6,30,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,3,0,0,0.5,0,0,0,0,0,1666,0,0,0,261,Burnley,Everton,Leicester,Crystal Palace,Brighton,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.6
Rob,Holding,DEF,ARS,4500000,0,27,1.95307986512842e-27,4.340177478063159e-34,6e-06,0,0,3,17,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,3,0,1,0.7,0,0,0,0,0,819,0,0,0,196,Man City,Chelsea,West Ham,Cardiff City,Newcastle,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5
Jose,Holebas,DEF,WAT,4500000,0,72,1.89473684210526,4.21052631578947e-07,1.6e-05,0,0,7,47,0,0,0,0,0,0,0,0,0,72,0,0,0,0,6,0,6,0,4,0.8,0,0,0,0,0,2381,0,0,0,412,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,0.0,1.2,1.7,1.6,1.5,2.4,1.1,1.4,2.4,1.5,1.1,1.4,1.5,1.0,1.4,1.3,2.7,1.1,1.8,1.4,1.0,1.3,1.5,1.3,1.5,1.6,2.4,1.2,1.4,1.1,1.7,1.2,2.7,1.4,1.1,2.7,1.4,1.5,127.0
Mason,Holgate,DEF,EVE,4500000,0,37,8.36388368168421e-24,1.8586408181520497e-30,8.22222222222222e-06,0,0,3,14,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,4,0,0,0.3,0,0,0,0,0,1183,0,0,0,214,Wolverhampton,Southampton,Bournemouth,Huddersfield,West Ham,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5
Callum,Hudson-Odoi,MID,CHE,4500000,0,2,1.44672582602105e-28,3.21494628004678e-35,4.44444444444444e-07,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,27,0,0,0,11,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
Will,Hughes,MID,WAT,5000000,0,53,3.83382343895579e-27,7.667646877911579e-34,1.06e-05,0,0,0,16,0,0,0,2,0,0,0,0,0,53,0,0,0,0,5,0,4,0,3,0.5,0,0,0,0,0,987,0,0,0,190,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.3
Jordan,Hugill,FWD,WHU,5000000,0,3,6.7815273094736785e-25,1.35630546189474e-31,6e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,22,0,0,0,4,Liverpool,Bournemouth,Arsenal,Wolverhampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emerson,Hyndman,MID,BOU,4500000,0,1,7.233629130105259e-29,1.60747314002339e-35,2.22222222222222e-07,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,58,0,0,0,6,Cardiff City,West Ham,Everton,Chelsea,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
Jordon,Ibe,MID,BOU,5500000,0,85,2.23684210526316,4.06698564593301e-07,1.54545454545455e-05,0,0,1,33,0,0,0,2,0,0,0,0,0,85,0,0,0,0,5,0,4,0,6,0.6,0,0,0,0,0,1988,0,0,0,289,Cardiff City,West Ham,Everton,Chelsea,Leicester,3.2,1.7,1.9,1.2,2.2,1.6,2.0,1.8,2.1,2.8,1.5,1.4,1.8,1.1,2.1,1.4,2.8,1.8,1.1,1.1,2.2,1.5,2.2,1.6,2.8,1.1,3.2,1.4,1.1,1.7,1.8,1.8,2.0,1.4,3.2,1.7,1.4,1.6,157.3
Vicente,Iborra,MID,LEI,5000000,0,58,1.5263157894736799,3.05263157894737e-07,1.1599999999999999e-05,0,0,0,23,0,0,0,3,0,0,0,0,0,58,0,0,0,0,6,0,3,0,0,0.1,0,0,0,0,0,1411,0,0,0,293,Man Utd,Wolverhampton,Southampton,Liverpool,Bournemouth,0.8,2.2,0.9,0.8,0.8,1.1,0.8,1.0,0.8,1.2,1.9,1.1,0.8,1.2,1.9,0.8,0.8,0.8,0.8,2.2,0.8,1.2,1.9,0.8,0.8,0.8,1.1,1.0,1.0,2.2,0.8,1.1,0.9,1.0,0.9,1.0,0.8,0.8,62.3
Kelechi,Iheanacho,FWD,LEI,6000000,0,54,3.90615973025684e-27,6.51026621709473e-34,9e-06,0,0,2,17,0,0,0,3,0,0,0,0,0,54,0,0,0,0,5,0,1,0,4,0.8,0,0,0,0,0,818,0,0,0,171,Man Utd,Wolverhampton,Southampton,Liverpool,Bournemouth,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5
Tom,Ince,MID,HUD,5000000,0,82,2.15789473684211,4.31578947368421e-07,1.64e-05,0,0,0,39,0,0,0,2,0,0,0,0,0,82,0,0,0,0,3,0,7,0,1,0.1,0,0,0,0,0,2450,0,0,0,269,Chelsea,Man City,Cardiff City,Everton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0
Danny,Ings,FWD,LIV,5500000,0,18,1.30205324341895e-27,2.3673695334889898e-34,3.27272727272727e-06,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,3,0,1,0.2,0,0,0,0,0,262,0,0,0,53,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
Alex,Iwobi,MID,ARS,5500000,0,89,2.3421052631578902,4.2583732057416295e-07,1.61818181818182e-05,0,0,1,26,0,0,0,3,0,0,0,0,0,89,0,0,0,0,2,0,9,0,5,0.8,0,0,0,0,0,1827,0,0,0,426,Man City,Chelsea,West Ham,Cardiff City,Newcastle,1.2,1.3,2.3,2.9,1.5,2.0,2.4,2.9,2.4,1.7,1.5,3.3,1.7,1.6,1.2,2.2,1.8,2.1,1.5,1.2,3.3,1.8,1.7,3.3,1.2,1.8,2.3,2.1,1.2,1.6,2.9,2.0,1.6,1.9,2.2,1.9,1.9,1.7,165.6
,Izquierdo,MID,BHA,6000000,0,101,7.305965421406309e-27,1.2176609035677197e-33,1.68333333333333e-05,0,0,2,32,0,0,0,5,0,0,0,0,0,101,0,0,0,0,4,0,5,0,5,0.6,0,0,0,0,0,1976,0,0,0,324,Watford,Man Utd,Liverpool,Fulham,Southampton,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.3
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,Fulham,Liverpool,Watford,Southampton,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil,Jagielka,DEF,EVE,4500000,0,60,1.57894736842105,3.50877192982456e-07,1.3333333333333301e-05,0,0,2,39,0,0,0,0,0,0,0,0,0,60,0,0,0,0,5,0,6,0,0,2.2,0,0,0,0,0,2063,0,0,0,415,Wolverhampton,Southampton,Bournemouth,Huddersfield,West Ham,2.0,1.3,0.8,1.1,1.1,0.8,2.2,0.8,1.2,0.9,1.5,1.0,2.2,0.8,1.1,1.4,0.8,1.2,0.8,1.1,1.0,1.0,1.0,0.8,2.2,1.1,1.0,2.0,1.1,0.8,1.3,0.8,1.0,2.0,1.1,1.0,1.1,0.9,66.2
Alireza,Jahanbakhsh,MID,BHA,7000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,Watford,Man Utd,Liverpool,Fulham,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eldin,Jakupovic,GLK,LEI,4500000,0,4,2.8934516520421e-28,6.42989256009357e-35,8.888888888888891e-07,0,0,0,6,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,180,0,0,0,36,Man Utd,Wolverhampton,Southampton,Liverpool,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
Matty,James,MID,LEI,4500000,0,26,2.35092946728421e-25,5.22428770507602e-32,5.7777777777777805e-06,0,0,2,15,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,0,991,0,0,0,121,Man Utd,Wolverhampton,Southampton,Liverpool,Bournemouth,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4
Daryl,Janmaat,DEF,WAT,5000000,0,59,1.5526315789473701,3.10526315789474e-07,1.18e-05,0,0,3,37,0,0,0,3,0,0,0,0,0,59,0,0,0,0,3,0,2,0,1,0.5,0,0,0,0,0,1818,0,0,0,342,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,1.4,0.8,1.2,1.2,1.1,1.9,0.8,1.0,1.9,1.1,0.8,1.0,1.1,0.8,1.0,0.9,2.2,0.8,1.3,1.0,0.8,0.9,1.1,0.9,1.1,1.2,1.9,0.8,1.0,0.8,1.3,0.8,2.2,1.0,0.8,2.2,1.0,1.1,92.9
,Jazz Richards,DEF,CAR,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Huddersfield,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
